candidate,mode,alpha,illumination_threshold,selected,accepted,score,active_fraction,mean_alpha,mae_improvement_pct,rmse_improvement_pct,edge_mae_improvement_pct,mae_ms,rmse_ms,edge_mae
sqrt_alpha0.2_thr0.8,sqrt,0.2,0.8,False,False,0.002653013518716859,0.000996912786210445,0.00010676495390428702,0.002628301361321676,2.47121573951831e-05,-0.002779398253991205,131.6886468888255,285.23940094671974,37.276625026327345
sqrt_alpha0.25_thr0,sqrt,0.25,0.0,False,False,0.2579408052533274,0.9826086956521739,0.14535777455097118,0.2195737413328334,0.038367063920494,-0.06857639715821434,131.4029468653824,285.1300334252147,37.30115124520615
sqrt_alpha0.25_thr0.001,sqrt,0.25,0.001,False,False,0.2578874378848653,0.9826086956521739,0.14521150490509033,0.21952977480568936,0.03835766307917593,-0.06840042167494463,131.40300476582888,285.1300602401248,37.301085649308284
sqrt_alpha0.25_thr0.005,sqrt,0.25,0.005,False,False,0.2576726140646618,0.9826086956521739,0.14462129940888432,0.2193528033349398,0.038319810729722015,-0.06769206030973059,131.40323782328954,285.1301682099663,37.30082160343723
sqrt_alpha0.25_thr0.01,sqrt,0.25,0.01,False,False,0.2574004915878336,0.9826086956521739,0.14387175059988663,0.21912856416427157,0.03827192742356203,-0.06679677962556196,131.4035331285807,285.1303047920557,37.3004878822891
sqrt_alpha0.25_thr0.02,sqrt,0.25,0.02,False,False,0.2568402276377277,0.9826086956521739,0.14233162896881016,0.21866600959513702,0.03817421804259067,-0.06497237950022719,131.40414227644416,285.13058349777754,37.29980782639686
sqrt_alpha0.25_thr0.05,sqrt,0.25,0.05,False,False,0.2549840909846148,0.9826086956521739,0.13734530761093777,0.21711955772302063,0.03786453326159413,-0.059207287390987046,131.40617883151614,285.13146684100997,37.297658854357365
sqrt_alpha0.25_thr0.1,sqrt,0.25,0.1,False,False,0.25135263106548095,0.9826086956521739,0.12745891747034546,0.21406724402906996,0.03728538703641097,-0.04850024875849882,131.4101984877672,285.1331187946415,37.2936677426438
sqrt_alpha0.25_thr0.2,sqrt,0.25,0.2,False,False,0.24170462801771284,0.8636094674556213,0.09406611751478891,0.2058949404029754,0.035809687614737434,-0.021852217087258118,131.42096076669716,285.1373280718719,37.2837345318843
sqrt_alpha0.25_thr0.3,sqrt,0.25,0.3,False,True,0.24659717980281823,0.49108567018266014,0.06337900898166471,0.19292761521534887,0.03363366482543086,0.010017949881019242,131.43803771060797,285.1435349477744,37.271854739435014
sqrt_alpha0.25_thr0.4,sqrt,0.25,0.4,False,True,0.31165633027767925,0.35495883714947263,0.045446472488926214,0.1757325248094297,0.03011331579892678,0.0529052448346614,131.46068228766256,285.1535763727303,37.255868247639484
sqrt_alpha0.25_thr0.5,sqrt,0.25,0.5,False,True,0.2656620164660646,0.25322227939284797,0.03053986018559909,0.1355341562438933,0.0221310067815873,0.053998426720291995,131.51362036667015,285.1763450687797,37.25546075765289
sqrt_alpha0.25_thr0.6,sqrt,0.25,0.6,False,True,0.16030149390299933,0.14967198353485978,0.016350147712377246,0.08138346463913607,0.012187966527821741,0.03336503136802076,131.5849325540246,285.2047065442442,37.26315197729893
sqrt_alpha0.25_thr0.7,sqrt,0.25,0.7,False,False,0.02499949831822385,0.05537046565474659,0.004542489577401586,0.022653394882651556,0.0023461034355722918,-0.0008931328662119804,131.6622754210074,285.2327794225079,37.27592190979415
sqrt_alpha0.25_thr0.8,sqrt,0.25,0.8,False,False,0.003265719768022496,0.000996912786210445,0.00013345619238035877,0.0032375348456523986,2.8184922370097713e-05,-0.00489000556764602,131.6878445764064,285.2393910410233,37.27741176763476
sqrt_alpha0.3_thr0,sqrt,0.3,0.0,False,False,0.29482635363166554,0.9826086956521739,0.17442932946116535,0.2506141545206709,0.04421219911099465,-0.1268883305583867,131.36206909087554,285.11336079249264,37.32288736183209
sqrt_alpha0.3_thr0.001,sqrt,0.3,0.001,False,False,0.2947819038159385,0.9826086956521739,0.17425380588610842,0.25057955076630983,0.04420235304962866,-0.1266620416868157,131.36211466128916,285.11338887734604,37.32280301132239
sqrt_alpha0.3_thr0.005,sqrt,0.3,0.005,False,False,0.2946028542558461,0.9826086956521739,0.17354555929066112,0.25044015539463077,0.04416269886121533,-0.12575154992985443,131.3622982339928,285.1135019867435,37.322463620157286
sqrt_alpha0.3_thr0.01,sqrt,0.3,0.01,False,False,0.29437585355236673,0.9826086956521739,0.172646100719864,0.2502633383289879,0.04411251522337885,-0.1246014974732452,131.3625310881141,285.1136451302868,37.3220349313304
sqrt_alpha0.3_thr0.02,sqrt,0.3,0.02,False,False,0.29391133062224883,0.9826086956521739,0.1707979547625722,0.24990129129274533,0.04401003932950348,-0.12225949394693435,131.36300787548865,285.1139374319848,37.32116193572182
sqrt_alpha0.3_thr0.05,sqrt,0.3,0.05,False,False,0.2924220335242211,0.9826086956521739,0.16481436913312536,0.2487374238365173,0.04368460968770379,-0.11487090442704596,131.36454059707788,285.114865685775,37.31840779546028
sqrt_alpha0.3_thr0.1,sqrt,0.3,0.1,False,False,0.2893945072599763,0.9826086956521739,0.15295070096441457,0.24632104436839017,0.043073462891586096,-0.10118862455571163,131.36772277814046,285.1166089176659,37.31330764505108
sqrt_alpha0.3_thr0.2,sqrt,0.3,0.2,False,False,0.2805078799789798,0.8636094674556213,0.11287934101774669,0.23900617131570331,0.04150170866327647,-0.06687332174251386,131.37735588867235,285.121092181119,37.300516413814016
sqrt_alpha0.3_thr0.3,sqrt,0.3,0.3,False,False,0.26478852730578906,0.49108567018266014,0.07605481077799764,0.22564366667303307,0.039144860632756004,-0.02387077285162055,131.3949532527385,285.1278148419838,37.28448696043454
sqrt_alpha0.3_thr0.4,sqrt,0.3,0.4,False,True,0.3152986918791769,0.35495883714947263,0.05453576698671144,0.20682530930182588,0.03525178590982878,0.036610798333761144,131.41973554428066,285.1389194277461,37.261942098545234
sqrt_alpha0.3_thr0.5,sqrt,0.3,0.5,False,True,0.2774523222818688,0.25322227939284797,0.0366478322227189,0.16022935981121444,0.026011676227940043,0.04560564312135714,131.48109873247935,285.1652758677628,37.25858921717199
sqrt_alpha0.3_thr0.6,sqrt,0.3,0.6,False,True,0.16821889008738317,0.14967198353485978,0.01962017725485269,0.09638800073217445,0.01436517609967006,0.028732856627769324,131.5651727641249,285.1984962831694,37.26487864771637
sqrt_alpha0.3_thr0.7,sqrt,0.3,0.7,False,False,0.029144801206646434,0.05537046565474659,0.005450987492881905,0.026382387812858715,0.0027624133937877203,-0.005757816433860898,131.65736463160468,285.23159194218357,37.277735249246454
sqrt_alpha0.3_thr0.8,sqrt,0.3,0.8,False,False,0.0036590627577156643,0.000996912786210445,0.0001601474308564305,0.0036286594445537963,3.0403313161867837e-05,-0.007196334997264331,131.6873294961766,285.2393847132971,37.27827146551368
sqrt_alpha0.4_thr0,sqrt,0.4,0.0,False,False,0.35327012224173027,0.9826086956521739,0.23257243928155397,0.2991971973310267,0.05407292491070359,-0.294548377236914,131.29808905759307,285.08523411034184,37.38538363173117
sqrt_alpha0.4_thr0.001,sqrt,0.4,0.001,False,False,0.3532357511619815,0.9826086956521739,0.23233840784814458,0.29917212696297923,0.05406362419900229,-0.29412366614543173,131.29812207328928,285.08526063964274,37.38522531817032
sqrt_alpha0.4_thr0.005,sqrt,0.4,0.005,False,False,0.3530975996333511,0.9826086956521739,0.23139407905421489,0.2990714612867946,0.05402613834655643,-0.29241622151399616,131.29825464204043,285.0853675640901,37.38458885812729
sqrt_alpha0.4_thr0.01,sqrt,0.4,0.01,False,False,0.3529226144658181,0.9826086956521739,0.2301948009598187,0.29894397982409204,0.05397863464172603,-0.29026229483997285,131.29842252506617,285.0855030634067,37.38378596927315
sqrt_alpha0.4_thr0.02,sqrt,0.4,0.02,False,False,0.35256506371387253,0.9826086956521739,0.22773060635009626,0.29868365396528285,0.053881409748589695,-0.28588760677106273,131.2987653536777,285.085780387178,37.38215527852902
sqrt_alpha0.4_thr0.05,sqrt,0.4,0.05,False,False,0.35144129579170313,0.9826086956521739,0.2197524921775005,0.2978705862380138,0.05357070955368931,-0.2722130793284637,131.29983609970847,285.08666662677166,37.37705801788329
sqrt_alpha0.4_thr0.1,sqrt,0.4,0.1,False,False,0.349363121492167,0.9826086956521739,0.2039342679525528,0.2963836821283021,0.052979439363864914,-0.24739522612605808,131.30179423507678,285.08835316273587,37.36780701692761
sqrt_alpha0.4_thr0.2,sqrt,0.4,0.2,False,False,0.34332794621096413,0.8636094674556213,0.1505057880236623,0.29191316955367624,0.05141477665728788,-0.18770632100014065,131.3076815473316,285.09281619836986,37.34555762598068
sqrt_alpha0.4_thr0.3,sqrt,0.4,0.3,False,False,0.329982473300976,0.49108567018266014,0.10140641437066354,0.28103166866084534,0.048950804640130685,-0.11385873251867375,131.3220116252562,285.0998444191279,37.31803050241985
sqrt_alpha0.4_thr0.4,sqrt,0.4,0.4,False,False,0.30678592955185585,0.35495883714947263,0.07271435598228194,0.2621421204284179,0.044643809123437975,-0.009730311950460733,131.34688766954432,285.1121296703745,37.27921602034784
sqrt_alpha0.4_thr0.5,sqrt,0.4,0.5,False,True,0.28510281521151015,0.25322227939284797,0.04886377629695854,0.20432884342532798,0.03322696319530836,0.02377350429543691,131.42302319282277,285.1446950213545,37.2667272755083
sqrt_alpha0.4_thr0.6,sqrt,0.4,0.6,False,True,0.17181577647338964,0.14967198353485978,0.026160236339803588,0.12342356934450394,0.01845882020050011,0.014966693464192797,131.52956905386782,285.18681959437373,37.27001006611682
sqrt_alpha0.4_thr0.7,sqrt,0.4,0.7,False,False,0.036574147140918147,0.05537046565474659,0.007267983323842538,0.033032370918176006,0.0035417762227421415,-0.017499637157055936,131.64860712866138,285.2293688917697,37.28211208207909
sqrt_alpha0.4_thr0.8,sqrt,0.4,0.8,False,False,0.0037532451898135456,0.000996912786210445,0.00021352990780857404,0.003722168217876639,3.1076971936906505e-05,-0.012003067182755072,131.6872063525017,285.2393827917564,37.28006320324696
sqrt_alpha0.5_thr0,sqrt,0.5,0.0,False,False,0.3970061275199628,0.9826086956521739,0.29071554910194236,0.33551245270202107,0.06149367481794171,-0.5544854400495655,131.2502647322134,285.0640672025299,37.482276702895966
sqrt_alpha0.5_thr0.001,sqrt,0.5,0.001,False,False,0.3969876811427653,0.9826086956521739,0.29042300981018065,0.33550084689068704,0.061486834252078244,-0.5538654879847209,131.250280016151,285.0640867145238,37.482045612112344
sqrt_alpha0.5_thr0.005,sqrt,0.5,0.005,False,False,0.39691274365491025,0.9826086956521739,0.28924259881776865,0.3354535292510697,0.061459214403840584,-0.5513712056624376,131.25034232974815,285.0641654972329,37.48111585368566
sqrt_alpha0.5_thr0.01,sqrt,0.5,0.01,False,False,0.3968177642641528,0.9826086956521739,0.28774350119977327,0.33539366408430815,0.061424100179844614,-0.5482203292431307,131.2504211674483,285.06426565685985,37.47994134594204
sqrt_alpha0.5_thr0.02,sqrt,0.5,0.02,False,False,0.3966229151084524,0.9826086956521739,0.2846632579376203,0.335271072532641,0.0613518425758114,-0.5418045183955295,131.25058261084712,285.06447176406766,37.47754981466016
sqrt_alpha0.5_thr0.05,sqrt,0.5,0.05,False,False,0.39599527782833477,0.9826086956521739,0.27469061522187554,0.33487776699859706,0.06111751082973773,-0.5215884420325546,131.2511005631964,285.06514017070157,37.47001415312534
sqrt_alpha0.5_thr0.1,sqrt,0.5,0.1,False,False,0.39476934567182614,0.9826086956521739,0.2549178349406909,0.33411136647181494,0.06065797920001122,-0.4842374767280772,131.252109852207,285.0664509362933,37.45609136081492
sqrt_alpha0.5_thr0.2,sqrt,0.5,0.2,False,False,0.3916792627903225,0.8636094674556213,0.18813223502957782,0.3323131912660719,0.059366071524250635,-0.39193005238984435,131.25447790704376,285.07013596691905,37.421683224712034
sqrt_alpha0.5_thr0.3,sqrt,0.5,0.3,False,False,0.38114359506571266,0.49108567018266014,0.12675801796332942,0.3240091661770007,0.05713442888871193,-0.2701849038418634,131.26541365274522,285.076501492577,37.37630200352493
sqrt_alpha0.5_thr0.4,sqrt,0.5,0.4,False,False,0.36015809274764354,0.35495883714947263,0.09089294497785243,0.3073024225873646,0.05285567016027891,-0.09939439073505822,131.28741511558235,285.088706201358,37.31263883382659
sqrt_alpha0.5_thr0.5,sqrt,0.5,0.5,False,False,0.2823937975876741,0.25322227939284797,0.06107972037119818,0.2426797463845148,0.03971405120315928,-0.01431422990832739,131.3725180802196,285.12619128580934,37.28092470276542
sqrt_alpha0.5_thr0.6,sqrt,0.5,0.6,False,False,0.16942618858427824,0.14967198353485978,0.03270029542475449,0.14722145955419247,0.022204729030085763,-0.004679289472942821,131.49822911055443,285.17613478382776,37.277333221969364
sqrt_alpha0.5_thr0.7,sqrt,0.5,0.7,False,False,0.0425324608786711,0.05537046565474659,0.009084979154803172,0.038282332644889054,0.004250128233782049,-0.030509099401535997,131.64169334338618,285.2273483922375,37.28696143575505
sqrt_alpha0.5_thr0.8,sqrt,0.5,0.8,False,False,0.0032760790352081557,0.000996912786210445,0.00026691238476071754,0.0032493459016074266,2.6733133600729217e-05,-0.017150720475398534,131.68782902217782,285.2393951820979,37.28198202133092
sqrt_alpha0.75_thr0,sqrt,0.75,0.0,False,False,0.46862681922292115,0.9826086956521739,0.43607332365291357,0.3992592915088027,0.06936752771411846,-1.2864816538067,131.16631517630702,285.0416078661472,37.755132602953005
sqrt_alpha0.75_thr0.001,sqrt,0.75,0.001,False,False,0.4686553965436021,0.9826086956521739,0.43563451471527104,0.39928018087017825,0.06937521567342388,-1.2854594285657495,131.16628766666665,285.04158593705273,37.75475156247364
sqrt_alpha0.75_thr0.005,sqrt,0.75,0.005,False,False,0.4687704252677544,0.9826086956521739,0.4338638982266529,0.3993644833695964,0.06940594189815802,-1.2813464033539783,131.16617664692794,285.0414982937317,37.75321840810068
sqrt_alpha0.75_thr0.01,sqrt,0.75,0.01,False,False,0.4689155355598732,0.9826086956521739,0.4316152517996601,0.3994712500828967,0.06944428547697652,-1.2761492103242154,131.16603604359238,285.04138892271015,37.751281123787926
sqrt_alpha0.75_thr0.02,sqrt,0.75,0.02,False,False,0.4692071597819234,0.9826086956521739,0.4269948869064305,0.3996864448391685,0.0695207149427549,-1.2655652386026992,131.1657526490812,285.04117091570595,37.747335885990275
sqrt_alpha0.75_thr0.05,sqrt,0.75,0.05,False,False,0.4701092687933369,0.9826086956521739,0.41203592283281343,0.40036225991238905,0.06974700888094786,-1.2322444750611312,131.16486265396406,285.04052543607276,37.73491537512444
sqrt_alpha0.75_thr0.1,sqrt,0.75,0.1,False,False,0.47166923678654765,0.9826086956521739,0.38237675241103647,0.40156294633222406,0.07010629045432361,-1.1706707742374554,131.16328144470546,285.0395006232119,37.71196341547993
sqrt_alpha0.75_thr0.2,sqrt,0.75,0.2,False,False,0.47555867904011234,0.8636094674556213,0.28219835254436676,0.40489991659977953,0.0706587624403328,-1.0176534442091136,131.15888691821164,285.03792475503917,37.65492530445623
sqrt_alpha0.75_thr0.3,sqrt,0.75,0.3,False,False,0.4756593797016311,0.49108567018266014,0.19013702694499413,0.405165960335196,0.0704934193664351,-0.8074024786379478,131.15853655960785,285.0383963787492,37.576553018683974
sqrt_alpha0.75_thr0.4,sqrt,0.75,0.4,False,False,0.4666012847268699,0.35495883714947263,0.1363394174667786,0.3983809778836285,0.06822030684324143,-0.47912214456485597,131.16747184603622,285.0448801928955,37.454184590622326
sqrt_alpha0.75_thr0.5,sqrt,0.75,0.5,False,False,0.3712743443304715,0.25322227939284797,0.09161958055679724,0.3185293348926503,0.052745009437821254,-0.2234534632494923,131.27263015808688,285.0890218494178,37.358882583800956
sqrt_alpha0.75_thr0.6,sqrt,0.75,0.6,False,False,0.22517679726819373,0.14967198353485978,0.04905044313713172,0.19512888556927746,0.030047911698916276,-0.09995254330410212,131.4351388112727,285.15376293103947,37.31284688848416
sqrt_alpha0.75_thr0.7,sqrt,0.75,0.7,False,False,0.05163229359247856,0.05537046565474659,0.01362746873220476,0.04592196719048308,0.005710326401995481,-0.07210304629788443,131.6316325475978,285.2231833307006,37.302465824444546
sqrt_alpha0.75_thr0.8,sqrt,0.75,0.8,False,False,0.000996180459639788,0.000996912786210445,0.0004003685771410762,0.0010022584655010184,-6.078005861230333e-06,-0.03066622470801427,131.6907882589945,285.23948877241867,37.287020005138494
sqrt_alpha1_thr0,sqrt,1.0,0.0,False,False,0.4921313354271098,0.9826086956521739,0.5814310982038847,0.4301463179919831,0.06198501743512671,-2.131823608866962,131.12563939998515,285.0626656994457,38.070238795675024
sqrt_alpha1_thr0.001,sqrt,1.0,0.001,False,False,0.49226883455078674,0.9826086956521739,0.5808460196203613,0.43024963620075285,0.06201919835003389,-2.1303371097548753,131.1255033380579,285.0625682019847,38.069684694375674
sqrt_alpha1_thr0.005,sqrt,1.0,0.005,False,False,0.4928176271691742,0.9826086956521739,0.5784851976355373,0.43066125817100515,0.06215636899816906,-2.1243540518978374,131.12496126440766,285.06217693715297,38.067454474319895
sqrt_alpha1_thr0.01,sqrt,1.0,0.01,False,False,0.49350428010003144,0.9826086956521739,0.5754870023995465,0.4311754398961448,0.062328840203886654,-2.1167921542240724,131.12428412765408,285.0616849811974,38.064635732423234
sqrt_alpha1_thr0.02,sqrt,1.0,0.02,False,False,0.4948804962009402,0.9826086956521739,0.5693265158752406,0.43220334150181616,0.06267715469912404,-2.1013890360297234,131.12293046235982,285.06069145077225,38.05889412939358
sqrt_alpha1_thr0.05,sqrt,1.0,0.05,False,False,0.4990561399262786,0.9826086956521739,0.5493812304437511,0.4353069007247465,0.06374923920153217,-2.0527990986264397,131.11884331979132,285.05763344260424,38.04078194403699
sqrt_alpha1_thr0.1,sqrt,1.0,0.1,False,False,0.506138855744116,0.9826086956521739,0.5098356698813818,0.44051248436493307,0.06562637137918287,-1.9627739661477808,131.11198797695383,285.05227912070256,38.00722454566721
sqrt_alpha1_thr0.2,sqrt,1.0,0.2,False,False,0.5217087472633922,0.8636094674556213,0.37626447005915564,0.45202514450049514,0.0696836027628971,-1.7377255004610266,131.09682671211667,285.04070629534874,37.92333640457119
sqrt_alpha1_thr0.3,sqrt,1.0,0.3,False,False,0.5383656805353629,0.49108567018266014,0.25351603592665883,0.4646591117906049,0.07370656874475807,-1.4276861194884645,131.0801887742488,285.02923120844605,37.80776739921502
sqrt_alpha1_thr0.4,sqrt,1.0,0.4,False,False,0.5472737297434034,0.35495883714947263,0.18178588995570485,0.47106990716764185,0.07620382257576158,-0.9439256378216802,131.07174626266732,285.0221080548181,37.62744283037645
sqrt_alpha1_thr0.5,sqrt,1.0,0.5,False,False,0.44151237433464313,0.25322227939284797,0.12215944074239636,0.38029027348057615,0.061222100854067006,-0.5201474427984157,131.19129587604456,285.064841838669,37.469477012173485
sqrt_alpha1_thr0.6,sqrt,1.0,0.6,False,False,0.2696453323572935,0.14967198353485978,0.06540059084950899,0.23392832943924963,0.03571700291804383,-0.2590591314897798,131.3840430056882,285.1375924452108,37.372154806351084
sqrt_alpha1_thr0.7,sqrt,1.0,0.7,False,False,0.055566109003432784,0.05537046565474659,0.018169958309606344,0.048839430506778414,0.006726678496654368,-0.12915135099272337,131.62779047865195,285.22028429335785,37.323730916027934
sqrt_alpha1_thr0.8,sqrt,1.0,0.8,False,False,-0.0016877353820425624,0.000996912786210445,0.0005338247695214351,-0.0016174869168359557,-7.024846520660677e-05,-0.04451161153754386,131.69423825691678,285.2396718118977,37.29218095462704
smooth_alpha0.05_thr0,smooth,0.05,0.0,False,True,0.12588172963254535,1.0,0.05000000000000002,0.06808440024871762,0.011338912068551093,0.023229208657638317,131.60244637228513,285.207128382696,37.266930164913134
smooth_alpha0.05_thr0.001,smooth,0.05,0.001,False,True,0.1412389835306176,1.0,0.049130434782608715,0.0591391135137573,0.011307487601851832,0.03539619120750422,131.61422660896685,285.2072180176787,37.26239485050545
smooth_alpha0.05_thr0.005,smooth,0.05,0.005,False,True,0.1412389835306176,1.0,0.049130434782608715,0.0591391135137573,0.011307487601851832,0.03539619120750422,131.61422660896685,285.2072180176787,37.26239485050545
smooth_alpha0.05_thr0.01,smooth,0.05,0.01,False,True,0.1412389835306176,1.0,0.049130434782608715,0.0591391135137573,0.011307487601851832,0.03539619120750422,131.61422660896685,285.2072180176787,37.26239485050545
smooth_alpha0.05_thr0.02,smooth,0.05,0.02,False,True,0.1412389835306176,1.0,0.049130434782608715,0.0591391135137573,0.011307487601851832,0.03539619120750422,131.61422660896685,285.2072180176787,37.26239485050545
smooth_alpha0.05_thr0.05,smooth,0.05,0.05,False,True,0.1412389835306176,1.0,0.049130434782608715,0.0591391135137573,0.011307487601851832,0.03539619120750422,131.61422660896685,285.2072180176787,37.26239485050545
smooth_alpha0.05_thr0.1,smooth,0.05,0.1,False,True,0.1412389835306176,1.0,0.049130434782608715,0.0591391135137573,0.011307487601851832,0.03539619120750422,131.61422660896685,285.2072180176787,37.26239485050545
smooth_alpha0.05_thr0.2,smooth,0.05,0.2,False,True,0.14125623499768988,0.9670375611011063,0.043180473372781074,0.05913394816247986,0.01130746976945798,0.03540740853287602,131.61423341132684,285.20721806854374,37.26239066918135
smooth_alpha0.05_thr0.3,smooth,0.05,0.3,False,True,0.14410468808419513,0.571848469256496,0.024554283509133013,0.0589463441194761,0.011313164581133739,0.03692258969179265,131.61448047104605,285.207201824693,37.26182587648011
smooth_alpha0.05_thr0.4,smooth,0.05,0.4,False,True,0.1554643629453349,0.44532415744790327,0.017747941857473633,0.05888943975697885,0.011194246487442024,0.04269033835045701,131.61455540960065,285.2075410260349,37.25967591419617
smooth_alpha0.05_thr0.5,smooth,0.05,0.5,False,True,0.1562844773117275,0.3628376640082326,0.012661113969642401,0.05476063643069992,0.009798998485655248,0.045862421197686166,131.61999271774258,285.2115208240604,37.25849350163164
smooth_alpha0.05_thr0.6,smooth,0.05,0.6,False,True,0.1026986946009384,0.2554990995626447,0.0074835991767429905,0.03553418061746577,0.006225667684368239,0.030469423149552196,131.64531244272638,285.22171337395065,37.26423133231719
smooth_alpha0.05_thr0.7,smooth,0.05,0.7,False,True,0.028515066469302557,0.1685747363004888,0.0027685232827373302,0.01018140262127174,0.0015901743196145594,0.00837174476420813,131.67870005054525,285.2349356307227,37.27246837208828
smooth_alpha0.05_thr0.8,smooth,0.05,0.8,False,True,0.0006811770004464312,0.040545407769488034,4.984563931052226e-05,0.0006642945439297427,7.393587610370507e-06,4.744434453159026e-06,131.69123333080762,285.23945034611666,37.275587220741926
smooth_alpha0.1_thr0,smooth,0.1,0.0,False,False,0.1519865855518987,1.0,0.10000000000000003,0.13044692549777692,0.021539660054121782,-0.01345567279500848,131.5203198480864,285.1780318230595,37.28060467054462
smooth_alpha0.1_thr0.001,smooth,0.1,0.001,False,True,0.20963778428684055,1.0,0.09826086956521743,0.1160840202251984,0.021573532170569433,0.035990115945536354,131.53923466083205,285.17793520641357,37.2621734615612
smooth_alpha0.1_thr0.005,smooth,0.1,0.005,False,True,0.20963778428684055,1.0,0.09826086956521743,0.1160840202251984,0.021573532170569433,0.035990115945536354,131.53923466083205,285.17793520641357,37.2621734615612
smooth_alpha0.1_thr0.01,smooth,0.1,0.01,False,True,0.20963778428684055,1.0,0.09826086956521743,0.1160840202251984,0.021573532170569433,0.035990115945536354,131.53923466083205,285.17793520641357,37.2621734615612
smooth_alpha0.1_thr0.02,smooth,0.1,0.02,False,True,0.20963778428684055,1.0,0.09826086956521743,0.1160840202251984,0.021573532170569433,0.035990115945536354,131.53923466083205,285.17793520641357,37.2621734615612
smooth_alpha0.1_thr0.05,smooth,0.1,0.05,False,True,0.20963778428684055,1.0,0.09826086956521743,0.1160840202251984,0.021573532170569433,0.035990115945536354,131.53923466083205,285.17793520641357,37.2621734615612
smooth_alpha0.1_thr0.1,smooth,0.1,0.1,False,True,0.20963778428684055,1.0,0.09826086956521743,0.1160840202251984,0.021573532170569433,0.035990115945536354,131.53923466083205,285.17793520641357,37.2621734615612
smooth_alpha0.1_thr0.2,smooth,0.1,0.2,False,True,0.20968464328373868,0.9673205556984821,0.08636094674556215,0.11607371319172784,0.021573583188230248,0.03601867345189029,131.53924823438172,285.17793506089106,37.2621628165825
smooth_alpha0.1_thr0.3,smooth,0.1,0.3,False,True,0.2164806582225433,0.57191921790584,0.049108567018266026,0.11595496132641549,0.021597562946031088,0.03946406697504836,131.53940462121662,285.17786666115666,37.26087852585375
smooth_alpha0.1_thr0.4,smooth,0.1,0.4,False,True,0.25100673824176917,0.4455942886544893,0.03549588371494727,0.11611357843892295,0.021428444392056094,0.056732357705395066,131.53919573499726,285.1783490540261,37.254441668775634
smooth_alpha0.1_thr0.5,smooth,0.1,0.5,False,True,0.28454271747227533,0.36292770774376126,0.025322227939284802,0.10864410218981899,0.0189818648147605,0.07845837523384794,131.5490324457378,285.18532766468064,37.246343167777994
smooth_alpha0.1_thr0.6,smooth,0.1,0.6,False,True,0.19455926497091983,0.25563416516593773,0.014967198353485981,0.0707111417649436,0.012081549053560068,0.05588328707620808,131.59898716100665,285.2050100888853,37.2547581648536
smooth_alpha0.1_thr0.7,smooth,0.1,0.7,False,True,0.05610248006773041,0.16869050681759712,0.0055370465654746605,0.020348820700732448,0.0030996115013783715,0.016327023932809794,131.66531036333154,285.2306301200838,37.26950299492244
smooth_alpha0.1_thr0.8,smooth,0.1,0.8,False,False,0.0013409375060581372,0.040545407769488034,9.969127862104452e-05,0.0013246954508676003,1.6242055190536868e-05,-9.711474930082296e-06,131.690363634931,285.2394251067945,37.27559260926729
smooth_alpha0.15_thr0,smooth,0.15,0.0,False,False,0.20855552711239456,1.0,0.14999999999999994,0.1779553547343225,0.030600172378072065,-0.08856276551044837,131.4577549960738,285.1521876655973,37.30860128172701
smooth_alpha0.15_thr0.001,smooth,0.15,0.001,False,False,0.20188769233452142,1.0,0.14739130434782602,0.17109160264385795,0.030796089690663477,-0.0006053368665537574,131.4667940159002,285.1516288320904,37.27581463214019
smooth_alpha0.15_thr0.005,smooth,0.15,0.005,False,False,0.20188769233452142,1.0,0.14739130434782602,0.17109160264385795,0.030796089690663477,-0.0006053368665537574,131.4667940159002,285.1516288320904,37.27581463214019
smooth_alpha0.15_thr0.01,smooth,0.15,0.01,False,False,0.20188769233452142,1.0,0.14739130434782602,0.17109160264385795,0.030796089690663477,-0.0006053368665537574,131.4667940159002,285.1516288320904,37.27581463214019
smooth_alpha0.15_thr0.02,smooth,0.15,0.02,False,False,0.20188769233452142,1.0,0.14739130434782602,0.17109160264385795,0.030796089690663477,-0.0006053368665537574,131.4667940159002,285.1516288320904,37.27581463214019
smooth_alpha0.15_thr0.05,smooth,0.15,0.05,False,False,0.20188769233452142,1.0,0.14739130434782602,0.17109160264385795,0.030796089690663477,-0.0006053368665537574,131.4667940159002,285.1516288320904,37.27581463214019
smooth_alpha0.15_thr0.1,smooth,0.15,0.1,False,False,0.20188769233452142,1.0,0.14739130434782602,0.17109160264385795,0.030796089690663477,-0.0006053368665537574,131.4667940159002,285.1516288320904,37.27581463214019
smooth_alpha0.15_thr0.2,smooth,0.15,0.2,False,False,0.2018724409068637,0.9678865448932339,0.12954142011834313,0.17107614464146462,0.030796296265399085,-0.0005391271495442424,131.46681437286944,285.1516282428577,37.275789952078206
smooth_alpha0.15_thr0.3,smooth,0.15,0.3,False,True,0.21376895173040902,0.5724080267558529,0.073662850527399,0.1709772966486694,0.030851154416836685,0.005970250332451469,131.46694454787502,285.1514717657565,37.27336354328226
smooth_alpha0.15_thr0.4,smooth,0.15,0.4,False,True,0.276112669221047,0.44634679701569335,0.05324382557242088,0.1714753913274966,0.030700575693464047,0.03696835110004317,131.46628859649186,285.15190127571117,37.261808818645655
